tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0167190,movie,Hellboy,Hellboy,0,2004,\N,122,"Action,Adventure,Fantasy",6.9,359347
tt0166924,movie,Mulholland Drive,Mulholland Dr.,0,2001,\N,147,"Drama,Mystery,Thriller",7.9,401778
tt0166896,movie,The Straight Story,The Straight Story,0,1999,\N,112,"Biography,Drama",8,102558
tt0166813,movie,Spirit: Stallion of the Cimarron,Spirit: Stallion of the Cimarron,0,2002,\N,83,"Adventure,Animation,Drama",7.2,89223
tt0165982,movie,Sinbad: Legend of the Seven Seas,Sinbad: Legend of the Seven Seas,0,2003,\N,86,"Adventure,Animation,Comedy",6.7,61421
tt0165929,movie,Romeo Must Die,Romeo Must Die,0,2000,\N,115,"Action,Crime,Thriller",6.1,75079
tt0165798,movie,Ghost Dog: The Way of the Samurai,Ghost Dog: The Way of the Samurai,0,1999,\N,116,"Crime,Drama",7.5,99854
tt0164912,movie,Stuart Little,Stuart Little,0,1999,\N,84,"Adventure,Comedy,Family",6,154044
tt0164334,movie,Along Came a Spider,Along Came a Spider,0,2001,\N,104,"Crime,Drama,Mystery",6.4,98627
tt0164184,movie,The Sum of All Fears,The Sum of All Fears,0,2002,\N,124,"Action,Drama,Thriller",6.5,127349
tt0164052,movie,Hollow Man,Hollow Man,0,2000,\N,112,"Action,Horror,Sci-Fi",5.9,141472
tt0163988,movie,Bringing Out the Dead,Bringing Out the Dead,0,1999,\N,121,"Drama,Thriller",6.9,78501
tt0163978,movie,The Beach,The Beach,0,2000,\N,119,"Adventure,Drama,Romance",6.6,259565
tt0163651,movie,American Pie,American Pie,0,1999,\N,95,Comedy,7,447480
tt0163187,movie,Runaway Bride,Runaway Bride,0,1999,\N,116,"Comedy,Romance",5.6,106985
tt0163025,movie,Jurassic Park III,Jurassic Park III,0,2001,\N,92,"Action,Adventure,Sci-Fi",5.9,349882
tt0162650,movie,Shaft,Shaft,0,2000,\N,99,"Action,Crime,Thriller",6,82174
tt0162346,movie,Ghost World,Ghost World,0,2001,\N,111,"Comedy,Drama",7.3,128998
tt0162222,movie,Cast Away,Cast Away,0,2000,\N,143,"Adventure,Drama,Romance",7.8,659614
tt0161081,movie,What Lies Beneath,What Lies Beneath,0,2000,\N,130,"Drama,Horror,Mystery",6.6,139540
tt0160862,movie,She's All That,She's All That,0,1999,\N,95,"Comedy,Romance",5.9,106708
tt0160797,movie,Rules of Engagement,Rules of Engagement,0,2000,\N,128,"Drama,Thriller,War",6.4,51331
tt0160127,movie,Charlie's Angels,Charlie's Angels,0,2000,\N,98,"Action,Adventure,Comedy",5.6,200687
tt0159365,movie,Cold Mountain,Cold Mountain,0,2003,\N,154,"Adventure,Drama,Romance",7.2,159731
tt0159273,movie,Behind Enemy Lines,Behind Enemy Lines,0,2001,\N,106,"Action,Drama,Thriller",6.4,115392
tt0159097,movie,The Virgin Suicides,The Virgin Suicides,0,1999,\N,97,"Drama,Romance",7.2,176908
tt0158983,movie,"South Park: Bigger, Longer & Uncut","South Park: Bigger, Longer & Uncut",0,1999,\N,81,"Animation,Comedy,Fantasy",7.7,219263
tt0156887,movie,Perfect Blue,Pâfekuto burû,0,1997,\N,81,"Animation,Crime,Drama",8,105065
tt0154420,movie,The Celebration,Festen,0,1998,\N,101,Drama,8,96771
tt0152930,movie,Taxi,Taxi,0,1998,\N,89,"Action,Comedy,Crime",7,92116
tt0151804,movie,Office Space,Office Space,0,1999,\N,89,Comedy,7.6,296829
tt0151738,movie,Never Been Kissed,Never Been Kissed,0,1999,\N,107,"Comedy,Drama,Romance",6,99943
tt0151137,movie,The Messenger: The Story of Joan of Arc,Joan of Arc,0,1999,\N,148,"Adventure,Biography,Drama",6.4,70992
tt0150662,movie,Show Me Love,Fucking Åmål,0,1998,\N,89,"Comedy,Drama,Romance",7.5,56544
tt0150377,movie,Double Jeopardy,Double Jeopardy,0,1999,\N,105,"Crime,Drama,Mystery",6.5,99129
tt0149261,movie,Deep Blue Sea,Deep Blue Sea,0,1999,\N,105,"Action,Adventure,Sci-Fi",5.9,146516
tt0147800,movie,10 Things I Hate About You,10 Things I Hate About You,0,1999,\N,97,"Comedy,Drama,Romance",7.3,411647
tt0147612,movie,Happiness,Happiness,0,1998,\N,134,"Comedy,Drama",7.7,76795
tt0146984,movie,The Legend of Bagger Vance,The Legend of Bagger Vance,0,2000,\N,126,"Drama,Sport",6.7,60469
tt0146882,movie,High Fidelity,High Fidelity,0,2000,\N,113,"Comedy,Drama,Music",7.4,193813
tt0146838,movie,Any Given Sunday,Any Given Sunday,0,1999,\N,162,"Drama,Sport",6.9,128147
tt0146675,movie,End of Days,End of Days,0,1999,\N,122,"Action,Fantasy,Horror",5.8,118897
tt0146316,movie,Lara Croft: Tomb Raider,Lara Croft: Tomb Raider,0,2001,\N,100,"Action,Adventure,Fantasy",5.8,223815
tt0146309,movie,Thirteen Days,Thirteen Days,0,2000,\N,145,"Drama,History,Thriller",7.3,64361
tt0145681,movie,The Bone Collector,The Bone Collector,0,1999,\N,118,"Crime,Drama,Mystery",6.7,192012
tt0145660,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0,1999,\N,95,"Action,Adventure,Comedy",6.7,254745
tt0145487,movie,Spider-Man,Spider-Man,0,2002,\N,121,"Action,Adventure,Sci-Fi",7.4,913046
tt0144528,movie,Nutty Professor II: The Klumps,Nutty Professor II: The Klumps,0,2000,\N,106,"Comedy,Romance,Sci-Fi",4.5,54338
tt0144214,movie,The General's Daughter,The General's Daughter,0,1999,\N,116,"Crime,Drama,Mystery",6.4,65247
tt0144120,movie,Bride of Chucky,Bride of Chucky,0,1998,\N,89,"Comedy,Horror,Thriller",5.6,66914
tt0144117,movie,The Boondock Saints,The Boondock Saints,0,1999,\N,108,"Action,Crime,Thriller",7.6,255457
tt0144084,movie,American Psycho,American Psycho,0,2000,\N,102,"Crime,Drama,Horror",7.6,766177
tt0143145,movie,The World Is Not Enough,The World Is Not Enough,0,1999,\N,128,"Action,Adventure,Thriller",6.4,213899
tt0142342,movie,Big Daddy,Big Daddy,0,1999,\N,93,"Comedy,Drama",6.4,241168
tt0141926,movie,U-571,U-571,0,2000,\N,116,"Action,War",6.6,89428
tt0141369,movie,Inspector Gadget,Inspector Gadget,0,1999,\N,78,"Action,Adventure,Comedy",4.2,51975
tt0140377,movie,Michael Madana Kama Rajan,Michael Madana Kama Rajan,0,1990,\N,162,Comedy,8.5,5356
tt0140352,movie,The Insider,The Insider,0,1999,\N,157,"Biography,Drama,History",7.8,185110
tt0139876,movie,Baasha,Baasha,0,1995,\N,145,"Action,Crime,Drama",8.3,12005
tt0139654,movie,Training Day,Training Day,0,2001,\N,122,"Crime,Drama,Thriller",7.8,491082
tt0139414,movie,Lake Placid,Lake Placid,0,1999,\N,82,"Action,Comedy,Horror",5.8,67293
tt0139239,movie,Go,Go,0,1999,\N,102,"Comedy,Crime",7.2,77238
tt0139134,movie,Cruel Intentions,Cruel Intentions,0,1999,\N,97,"Drama,Romance",6.8,212339
tt0138749,movie,The Road to El Dorado,The Road to El Dorado,0,2000,\N,89,"Adventure,Animation,Comedy",6.9,112223
tt0138704,movie,Pi,Pi,0,1998,\N,84,"Drama,Horror,Mystery",7.3,188897
tt0138524,movie,Intolerable Cruelty,Intolerable Cruelty,0,2003,\N,100,"Comedy,Crime,Romance",6.3,103429
tt0138304,movie,The Astronaut's Wife,The Astronaut's Wife,0,1999,\N,109,"Drama,Sci-Fi,Thriller",5.4,58146
tt0138097,movie,Shakespeare in Love,Shakespeare in Love,0,1998,\N,123,"Comedy,Drama,History",7.1,237837
tt0137523,movie,Fight Club,Fight Club,0,1999,\N,139,Drama,8.8,2431452
tt0137494,movie,Entrapment,Entrapment,0,1999,\N,113,"Action,Crime,Romance",6.3,126399
tt0137363,movie,Arlington Road,Arlington Road,0,1999,\N,117,"Action,Crime,Drama",7.2,93920
tt0134273,movie,8MM,8MM,0,1999,\N,123,"Crime,Drama,Mystery",6.6,146552
tt0134119,movie,The Talented Mr. Ripley,The Talented Mr. Ripley,0,1999,\N,139,"Crime,Drama,Thriller",7.4,259066
tt0133952,movie,The Siege,The Siege,0,1998,\N,116,"Action,Thriller",6.4,80064
tt0133152,movie,Planet of the Apes,Planet of the Apes,0,2001,\N,120,"Action,Adventure,Sci-Fi",5.7,237180
tt0133093,movie,The Matrix,The Matrix,0,1999,\N,136,"Action,Sci-Fi",8.7,2132586
tt0132477,movie,October Sky,October Sky,0,1999,\N,108,"Biography,Drama,Family",7.8,100879
tt0132347,movie,Mystery Men,Mystery Men,0,1999,\N,121,"Action,Comedy,Fantasy",6.1,72035
tt0131857,movie,BASEketball,BASEketball,0,1998,\N,103,"Comedy,Sport",6.5,67590
tt0131636,movie,The Little Fox,Vuk,0,1981,\N,79,"Adventure,Animation,Comedy",8.3,6193
tt0131325,movie,Bowfinger,Bowfinger,0,1999,\N,97,Comedy,6.5,75639
tt0130827,movie,Run Lola Run,Lola rennt,0,1998,\N,80,"Action,Crime,Thriller",7.6,212264
tt0130623,movie,Dinosaur,Dinosaur,0,2000,\N,82,"Adventure,Animation,Drama",6.4,69590
tt0129387,movie,There's Something About Mary,There's Something About Mary,0,1998,\N,119,"Comedy,Romance",7.1,337194
tt0129290,movie,Patch Adams,Patch Adams,0,1998,\N,115,"Biography,Comedy,Drama",6.8,125361
tt0129167,movie,The Iron Giant,The Iron Giant,0,1999,\N,86,"Action,Adventure,Animation",8.1,240806
tt0128853,movie,You've Got Mail,You've Got Mail,0,1998,\N,119,"Comedy,Drama,Romance",6.7,236211
tt0128445,movie,Rushmore,Rushmore,0,1998,\N,93,"Comedy,Drama,Romance",7.6,201924
tt0128442,movie,Rounders,Rounders,0,1998,\N,121,"Crime,Drama",7.3,163501
tt0128332,movie,Innocence,Masumiyet,0,1997,\N,110,Drama,8.1,21023
tt0127723,movie,Can't Hardly Wait,Can't Hardly Wait,0,1998,\N,100,"Comedy,Romance",6.5,55340
tt0127536,movie,Elizabeth,Elizabeth,0,1998,\N,124,"Biography,Drama,History",7.4,107507
tt0126886,movie,Election,Election,0,1999,\N,103,"Comedy,Romance",7.2,108061
tt0126029,movie,Shrek,Shrek,0,2001,\N,90,"Adventure,Animation,Comedy",7.9,763780
tt0125664,movie,Man on the Moon,Man on the Moon,0,1999,\N,118,"Biography,Comedy,Drama",7.4,140192
tt0125659,movie,Open Your Eyes,Abre los ojos,0,1997,\N,119,"Drama,Mystery,Sci-Fi",7.7,74843
tt0125439,movie,Notting Hill,Notting Hill,0,1999,\N,124,"Comedy,Drama,Romance",7.2,360575
tt0125022,movie,Heartbreakers,Heartbreakers,0,2001,\N,123,"Comedy,Crime,Romance",6.3,59454
tt0124718,movie,He Got Game,He Got Game,0,1998,\N,136,"Drama,Sport",6.9,52845
tt0124315,movie,The Cider House Rules,The Cider House Rules,0,1999,\N,126,"Drama,Romance",7.4,106797
tt0124298,movie,Blast from the Past,Blast from the Past,0,1999,\N,112,"Comedy,Drama,Romance",6.7,73761
tt0123964,movie,Life,Life,0,1999,\N,108,"Comedy,Crime,Drama",6.8,56783
tt0122933,movie,Analyze This,Analyze This,0,1999,\N,103,"Comedy,Crime",6.7,164453
tt0122718,movie,Small Soldiers,Small Soldiers,0,1998,\N,110,"Action,Adventure,Comedy",6.3,107981
tt0122690,movie,Ronin,Ronin,0,1998,\N,122,"Action,Crime,Thriller",7.2,200233
tt0122151,movie,Lethal Weapon 4,Lethal Weapon 4,0,1998,\N,127,"Action,Crime,Thriller",6.6,175863
tt0121766,movie,Star Wars: Episode III - Revenge of the Sith,Star Wars: Episode III - Revenge of the Sith,0,2005,\N,140,"Action,Adventure,Fantasy",7.6,870992
tt0121765,movie,Star Wars: Episode II - Attack of the Clones,Star Wars: Episode II - Attack of the Clones,0,2002,\N,142,"Action,Adventure,Fantasy",6.6,781711
tt0121164,movie,Corpse Bride,Corpse Bride,0,2005,\N,77,"Animation,Comedy,Drama",7.4,311264
tt0120917,movie,The Emperor's New Groove,The Emperor's New Groove,0,2000,\N,78,"Adventure,Animation,Comedy",7.4,234898
tt0120915,movie,Star Wars: Episode I - The Phantom Menace,Star Wars: Episode I - The Phantom Menace,0,1999,\N,136,"Action,Adventure,Fantasy",6.5,883441
tt0120913,movie,Titan A.E.,Titan A.E.,0,2000,\N,94,"Action,Adventure,Animation",6.6,65041
tt0120912,movie,Men in Black II,Men in Black II,0,2002,\N,88,"Action,Adventure,Comedy",6.2,415539
tt0120903,movie,X-Men,X-Men,0,2000,\N,104,"Action,Adventure,Sci-Fi",7.3,668718
tt0120902,movie,The X Files,The X Files,0,1998,\N,121,"Drama,Mystery,Sci-Fi",7,111871
tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,\N,106,"Action,Comedy,Sci-Fi",4.9,169849
tt0120890,movie,Wild Things,Wild Things,0,1998,\N,108,"Crime,Drama,Mystery",6.6,135179
tt0120889,movie,What Dreams May Come,What Dreams May Come,0,1998,\N,113,"Drama,Fantasy,Romance",7,116798
tt0120888,movie,The Wedding Singer,The Wedding Singer,0,1998,\N,97,"Comedy,Music,Romance",6.9,166851
tt0120885,movie,Wag the Dog,Wag the Dog,0,1997,\N,97,"Comedy,Drama",7.1,90424
tt0120877,movie,Vampires,Vampires,0,1998,\N,108,"Action,Horror,Thriller",6.1,65757
tt0120873,movie,U.S. Marshals,U.S. Marshals,0,1998,\N,131,"Action,Crime,Thriller",6.6,116912
tt0120863,movie,The Thin Red Line,The Thin Red Line,0,1998,\N,170,"Drama,History,War",7.6,204631
tt0120855,movie,Tarzan,Tarzan,0,1999,\N,88,"Adventure,Animation,Comedy",7.3,256523
tt0120844,movie,Star Trek: Insurrection,Star Trek: Insurrection,0,1998,\N,103,"Action,Adventure,Sci-Fi",6.4,80954
tt0120828,movie,Six Days Seven Nights,Six Days Seven Nights,0,1998,\N,102,"Action,Adventure,Comedy",5.9,85187
tt0120815,movie,Saving Private Ryan,Saving Private Ryan,0,1998,\N,169,"Drama,War",8.6,1552963
tt0120812,movie,Rush Hour,Rush Hour,0,1998,\N,98,"Action,Comedy,Crime",7,307819
tt0120804,movie,Resident Evil,Resident Evil,0,2002,\N,100,"Action,Horror,Sci-Fi",6.6,297148
tt0120794,movie,The Prince of Egypt,The Prince of Egypt,0,1998,\N,99,"Adventure,Animation,Drama",7.2,152568
tt0120791,movie,Practical Magic,Practical Magic,0,1998,\N,104,"Comedy,Drama,Fantasy",6.3,98976
tt0120789,movie,Pleasantville,Pleasantville,0,1998,\N,124,"Comedy,Drama,Fantasy",7.5,138994
tt0120787,movie,A Perfect Murder,A Perfect Murder,0,1998,\N,107,"Crime,Drama,Thriller",6.6,94764
tt0120784,movie,Payback,Payback,0,1999,\N,100,"Action,Crime,Drama",7.1,149047
tt0120783,movie,The Parent Trap,The Parent Trap,0,1998,\N,128,"Adventure,Comedy,Drama",6.7,162259
tt0120780,movie,Out of Sight,Out of Sight,0,1998,\N,123,"Comedy,Crime,Drama",7,102000
tt0120770,movie,A Night at the Roxbury,A Night at the Roxbury,0,1998,\N,82,"Comedy,Music,Romance",6.2,66228
tt0120768,movie,The Negotiator,The Negotiator,0,1998,\N,140,"Action,Crime,Drama",7.3,159062
tt0120762,movie,Mulan,Mulan,0,1998,\N,87,"Adventure,Animation,Comedy",7.7,328358
tt0120755,movie,Mission: Impossible II,Mission: Impossible II,0,2000,\N,123,"Action,Adventure,Thriller",6.1,388400
tt0120749,movie,Mercury Rising,Mercury Rising,0,1998,\N,111,"Action,Crime,Drama",6.1,79253
tt0120746,movie,The Mask of Zorro,The Mask of Zorro,0,1998,\N,136,"Action,Adventure,Comedy",6.8,202682
tt0120744,movie,The Man in the Iron Mask,The Man in the Iron Mask,0,1998,\N,132,"Action,Adventure,Drama",6.5,182996
tt0120738,movie,Lost in Space,Lost in Space,0,1998,\N,130,"Action,Adventure,Sci-Fi",5.2,75859
tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2001,\N,178,"Adventure,Drama,Fantasy",8.9,2085946
tt0120735,movie,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",0,1998,\N,107,"Comedy,Crime",8.1,631082
tt0120731,movie,The Legend of 1900,La leggenda del pianista sull'oceano,0,1998,\N,169,"Drama,Music,Romance",8,70958
tt0120693,movie,Half Baked,Half Baked,0,1998,\N,82,"Comedy,Crime",6.6,69106
tt0120689,movie,The Green Mile,The Green Mile,0,1999,\N,189,"Crime,Drama,Fantasy",8.6,1468597
tt0120686,movie,Stepmom,Stepmom,0,1998,\N,125,"Comedy,Drama",6.8,76903
tt0120685,movie,Godzilla,Godzilla,0,1998,\N,139,"Action,Sci-Fi,Thriller",5.5,207774
tt0120679,movie,Frida,Frida,0,2002,\N,123,"Biography,Drama,Romance",7.3,97403
tt0120669,movie,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,0,1998,\N,118,"Adventure,Comedy,Drama",7.5,308431
tt0120667,movie,Fantastic Four,Fantastic Four,0,2005,\N,106,"Action,Adventure,Fantasy",5.7,353168
tt0120663,movie,Eyes Wide Shut,Eyes Wide Shut,0,1999,\N,159,"Drama,Mystery,Thriller",7.5,394310
tt0120660,movie,Enemy of the State,Enemy of the State,0,1998,\N,132,"Action,Thriller",7.3,265109
tt0120657,movie,The 13th Warrior,The 13th Warrior,0,1999,\N,102,"Action,Adventure,History",6.6,135171
tt0120655,movie,Dogma,Dogma,0,1999,\N,130,"Adventure,Comedy,Drama",7.3,233188
tt0120647,movie,Deep Impact,Deep Impact,0,1998,\N,120,"Action,Drama,Sci-Fi",6.3,195735
tt0120632,movie,City of Angels,City of Angels,0,1998,\N,114,"Drama,Fantasy,Romance",6.7,130734
tt0120631,movie,Ever After: A Cinderella Story,Ever After,0,1998,\N,121,"Drama,Romance",7.1,83434
tt0120630,movie,Chicken Run,Chicken Run,0,2000,\N,84,"Adventure,Animation,Comedy",7.1,217809
tt0120623,movie,A Bug's Life,A Bug's Life,0,1998,\N,95,"Adventure,Animation,Comedy",7.2,324067
tt0120616,movie,The Mummy,The Mummy,0,1999,\N,124,"Action,Adventure,Fantasy",7.1,478008
tt0120611,movie,Blade,Blade,0,1998,\N,120,"Action,Horror,Sci-Fi",7.1,314292
tt0120601,movie,Being John Malkovich,Being John Malkovich,0,1999,\N,113,"Comedy,Drama,Fantasy",7.7,360490
tt0120591,movie,Armageddon,Armageddon,0,1998,\N,151,"Action,Adventure,Sci-Fi",6.7,462750
tt0120587,movie,Antz,Antz,0,1998,\N,83,"Adventure,Animation,Comedy",6.5,166680
tt0120586,movie,American History X,American History X,0,1998,\N,119,"Crime,Drama",8.5,1221638
tt0120484,movie,The Waterboy,The Waterboy,0,1998,\N,90,"Comedy,Sport",6.2,184178
tt0120461,movie,Volcano,Volcano,0,1997,\N,104,"Action,Drama,Sci-Fi",5.5,84171
tt0120434,movie,Vegas Vacation,Vegas Vacation,0,1997,\N,93,Comedy,5.9,54455
tt0120399,movie,U Turn,U Turn,0,1997,\N,125,"Crime,Drama,Thriller",6.7,56021
tt0120382,movie,The Truman Show,The Truman Show,0,1998,\N,103,"Comedy,Drama",8.2,1260283
tt0120363,movie,Toy Story 2,Toy Story 2,0,1999,\N,92,"Adventure,Animation,Comedy",7.9,639429
tt0120347,movie,Tomorrow Never Dies,Tomorrow Never Dies,0,1997,\N,119,"Action,Adventure,Thriller",6.5,208890
tt0120338,movie,Titanic,Titanic,0,1997,\N,194,"Drama,Romance",7.9,1327132
tt0120324,movie,A Simple Plan,A Simple Plan,0,1998,\N,121,"Crime,Drama,Thriller",7.5,78926
tt0120201,movie,Starship Troopers,Starship Troopers,0,1997,\N,129,"Action,Adventure,Sci-Fi",7.3,331811
tt0120188,movie,Three Kings,Three Kings,0,1999,\N,114,"Action,Adventure,Comedy",7.1,183594
tt0120179,movie,Speed 2: Cruise Control,Speed 2: Cruise Control,0,1997,\N,121,"Action,Adventure,Crime",4,87813
tt0120177,movie,Spawn,Spawn,0,1997,\N,96,"Action,Crime,Drama",5.2,74056
tt0120157,movie,Soldier,Soldier,0,1998,\N,99,"Action,Drama,Sci-Fi",6,60794
tt0120148,movie,Sliding Doors,Sliding Doors,0,1998,\N,99,"Comedy,Drama,Fantasy",6.7,73059
tt0120102,movie,Seven Years in Tibet,Seven Years in Tibet,0,1997,\N,136,"Adventure,Biography,Drama",7.1,160662
tt0120053,movie,The Saint,The Saint,0,1997,\N,116,"Action,Adventure,Romance",6.2,73566
tt0120032,movie,Romy and Michele's High School Reunion,Romy and Michele's High School Reunion,0,1997,\N,92,Comedy,6.3,55585
tt0119978,movie,The Rainmaker,The Rainmaker,0,1997,\N,135,"Crime,Drama,Thriller",7.2,85738
tt0119925,movie,The Postman,The Postman,0,1997,\N,177,"Action,Adventure,Drama",6.1,80878
tt0119874,movie,The Peacemaker,The Peacemaker,0,1997,\N,124,"Action,Drama,Thriller",6,64368
tt0119822,movie,As Good as It Gets,As Good as It Gets,0,1997,\N,139,"Comedy,Drama,Romance",7.7,326394
tt0119738,movie,My Best Friend's Wedding,My Best Friend's Wedding,0,1997,\N,105,"Comedy,Drama,Romance",6.4,160167
tt0119715,movie,Mousehunt,Mousehunt,0,1997,\N,98,Comedy,6.5,62208
tt0119707,movie,Mortal Kombat: Annihilation,Mortal Kombat: Annihilation,0,1997,\N,95,"Action,Adventure,Fantasy",3.6,59374
tt0119654,movie,Men in Black,Men in Black,0,1997,\N,98,"Action,Adventure,Comedy",7.3,633094
tt0119643,movie,Meet Joe Black,Meet Joe Black,0,1998,\N,178,"Drama,Fantasy,Romance",7.2,278579
tt0119567,movie,The Lost World: Jurassic Park,The Lost World: Jurassic Park,0,1997,\N,129,"Action,Adventure,Sci-Fi",6.6,455652
tt0119558,movie,Lolita,Lolita,0,1997,\N,137,"Drama,Romance",6.8,69559
tt0119528,movie,Liar Liar,Liar Liar,0,1997,\N,86,"Comedy,Fantasy",6.9,346083
tt0119488,movie,L.A. Confidential,L.A. Confidential,0,1997,\N,138,"Crime,Drama,Mystery",8.2,636421
tt0119468,movie,Kiss the Girls,Kiss the Girls,0,1997,\N,115,"Crime,Drama,Mystery",6.6,93354
tt0119396,movie,Jackie Brown,Jackie Brown,0,1997,\N,154,"Crime,Drama,Thriller",7.5,386931
tt0119395,movie,The Jackal,The Jackal,0,1997,\N,124,"Action,Crime,Drama",6.4,128087
tt0119385,movie,Iruvar,Iruvar,0,1997,\N,140,"Biography,Drama",8.4,7626
tt0119349,movie,The Ice Storm,The Ice Storm,0,1997,\N,112,Drama,7.3,61781
tt0119303,movie,Home Alone 3,Home Alone 3,0,1997,\N,102,"Action,Comedy,Crime",4.6,131909
tt0119282,movie,Hercules,Hercules,0,1997,\N,93,"Action,Adventure,Animation",7.3,264983
tt0119256,movie,Hard Eight,Sydney,0,1996,\N,101,"Crime,Drama",7.1,56350
tt0119229,movie,Grosse Pointe Blank,Grosse Pointe Blank,0,1997,\N,107,"Action,Comedy,Crime",7.3,101850
tt0119223,movie,Great Expectations,Great Expectations,0,1998,\N,111,"Drama,Romance",6.8,58138
tt0119217,movie,Good Will Hunting,Good Will Hunting,0,1997,\N,126,"Drama,Romance",8.3,1122371
tt0119190,movie,George of the Jungle,George of the Jungle,0,1997,\N,92,"Action,Adventure,Comedy",5.5,86494
tt0119177,movie,Gattaca,Gattaca,0,1997,\N,106,"Drama,Sci-Fi,Thriller",7.7,333386
tt0119174,movie,The Game,The Game,0,1997,\N,129,"Drama,Mystery,Thriller",7.7,447970
tt0119173,movie,G.I. Jane,G.I. Jane,0,1997,\N,125,"Action,Drama,War",6,89767
tt0119167,movie,Funny Games,Funny Games,0,1997,\N,108,"Crime,Drama,Thriller",7.5,89041
tt0119164,movie,The Full Monty,The Full Monty,0,1997,\N,91,"Comedy,Drama",7.2,116473
tt0119137,movie,Flubber,Flubber,0,1997,\N,93,"Comedy,Family,Sci-Fi",5.3,96785
tt0119116,movie,The Fifth Element,The Fifth Element,0,1997,\N,126,"Action,Adventure,Sci-Fi",7.6,522417
tt0119099,movie,Fallen,Fallen,0,1998,\N,124,"Action,Crime,Drama",7,96876
tt0119094,movie,Face/Off,Face/Off,0,1997,\N,138,"Action,Crime,Sci-Fi",7.3,411982
tt0119051,movie,The Edge,The Edge,0,1997,\N,117,"Action,Adventure,Drama",6.9,81813
tt0119008,movie,Donnie Brasco,Donnie Brasco,0,1997,\N,127,"Biography,Crime,Drama",7.7,341784
tt0118998,movie,Doctor Dolittle,Doctor Dolittle,0,1998,\N,85,"Comedy,Family,Fantasy",5.4,104383
tt0118972,movie,The Devil's Own,The Devil's Own,0,1997,\N,111,"Action,Crime,Drama",6.2,73912
tt0118971,movie,The Devil's Advocate,The Devil's Advocate,0,1997,\N,144,"Drama,Fantasy,Mystery",7.5,418213
tt0118928,movie,Dante's Peak,Dante's Peak,0,1997,\N,108,"Action,Adventure,Thriller",6,102539
tt0118887,movie,Cop Land,Cop Land,0,1997,\N,105,"Crime,Drama,Thriller",7,110291
tt0118884,movie,Contact,Contact,0,1997,\N,150,"Drama,Mystery,Sci-Fi",7.5,301226
tt0118883,movie,Conspiracy Theory,Conspiracy Theory,0,1997,\N,135,"Action,Drama,Mystery",6.7,109969
tt0118880,movie,Con Air,Con Air,0,1997,\N,115,"Action,Crime,Thriller",6.9,328007
tt0118849,movie,Children of Heaven,Bacheha-ye aseman,0,1997,\N,89,"Drama,Family,Sport",8.2,84503
tt0118843,movie,"Black Cat, White Cat","Crna macka, beli macor",0,1998,\N,127,"Comedy,Crime,Romance",8,57402
tt0118842,movie,Chasing Amy,Chasing Amy,0,1997,\N,113,"Comedy,Drama,Romance",7.2,145837
tt0118799,movie,Life Is Beautiful,La vita è bella,0,1997,\N,116,"Comedy,Drama,Romance",8.6,769773
tt0118789,movie,Buffalo '66,Buffalo '66,0,1998,\N,110,"Comedy,Drama,Romance",7.4,63508
tt0118771,movie,Breakdown,Breakdown,0,1997,\N,93,"Action,Crime,Drama",7,64957
tt0118749,movie,Boogie Nights,Boogie Nights,0,1997,\N,155,Drama,7.9,289318
tt0118715,movie,The Big Lebowski,The Big Lebowski,0,1998,\N,117,"Comedy,Crime",8.1,883410
tt0118694,movie,In the Mood for Love,Fa yeung nin wah,0,2000,\N,98,"Drama,Romance",8.1,174579
tt0118689,movie,Bean,Bean,0,1997,\N,89,"Adventure,Comedy,Family",6.5,113235
tt0118688,movie,Batman & Robin,Batman & Robin,0,1997,\N,125,"Action,Sci-Fi",3.8,274166
tt0118655,movie,Austin Powers: International Man of Mystery,Austin Powers: International Man of Mystery,0,1997,\N,89,"Adventure,Comedy",7,264152
tt0118617,movie,Anastasia,Anastasia,0,1997,\N,94,"Adventure,Animation,Drama",7.1,140482
tt0118615,movie,Anaconda,Anaconda,0,1997,\N,89,"Action,Adventure,Horror",4.9,115422
tt0118607,movie,Amistad,Amistad,0,1997,\N,155,"Biography,Drama,History",7.3,84769
tt0118583,movie,Alien Resurrection,Alien Resurrection,0,1997,\N,109,"Action,Horror,Sci-Fi",6.2,279657
tt0118571,movie,Air Force One,Air Force One,0,1997,\N,124,"Action,Crime,Drama",6.5,216262
tt0118548,movie,Absolute Power,Absolute Power,0,1997,\N,121,"Action,Crime,Drama",6.7,61997
tt0117998,movie,Twister,Twister,0,1996,\N,113,"Action,Adventure,Thriller",6.5,241983
tt0117951,movie,Trainspotting,Trainspotting,0,1996,\N,93,Drama,8.1,744368
tt0117918,movie,Tin Cup,Tin Cup,0,1996,\N,135,"Comedy,Drama,Romance",6.4,54499
tt0117913,movie,A Time to Kill,A Time to Kill,0,1996,\N,149,"Crime,Drama,Thriller",7.5,188427
